tweet_id,sentiment,content
1696178138.0,worry,Have 3 of the 5 grandbabies again today. 19 month old twins and a 3 1/2 month infant. I love every minute of it too.
1696178184.0,neutral,Going to search out areas we would like for our dream home to also home my home based business one day soon.
1696178217.0,neutral,@heartbomb I'll try..blah! Thanks  what are u up to today?
1696178244.0,neutral,@ConnieGreen  #powerblog What is this powerblog challenge you keep talking about?  I'm a newbie follower
1696178305.0,happiness,@TSchryver ahh! Yay!  so you're gonna get it?
1696178324.0,surprise,@EmilyYoung09 kwl... nm this msn nd homework... but i went 2 c hanna montana hte movie yesterday xx happy mayday btw xx
1696178335.0,enthusiasm,Early start today! More rain and more miles!
1696178347.0,neutral,"@truk77 Dude, you could totally get that then sell it to some Denton musician and profit"
1696178361.0,relief,Guess who has internet at her house? *raises hand* And it's not dial up.
1696178381.0,neutral,"@madnilk thank you  btw, if u're wondering, you can check out the &quot;Fuel&quot; brand here ( @fuelbrandgroup )"
1696178481.0,neutral,"@nickdunn Thanks, Nick. Means a lot coming from a designer of your caliber  #symphonycms"
1696178505.0,neutral,Discovered that Numpy arrays can hold values of any type.  Useful for manipulating arrays of numbers with uncertainties.
1696178523.0,neutral,"@danvesma Haha, go crazy with it! ;)"
1696178538.0,happiness,"I have a 4-H lamb meeting. It should be fun. And it is sunny! Yay! I can play with my horses this afternoon. Clap, clap, clap!!!"
1696178662.0,hate,"oh, it's raining... i haaaate it!  It was a great violin lesson&lt;3"
1696178686.0,neutral,"Just started on here and i already see @smalleyez and @infinityh are by far the biggest talkers, er, i mean tweeters!"
1696178698.0,neutral,Has Ruth today
1696178713.0,neutral,"@RFleeshman  lol since I got twitter a little while ago, it seems like loads of people setting up an account"
1696178721.0,happiness,@isaacn86 Thanks! Funny cause it's true!
1696178742.0,worry,Trying to figure out the perfect way of leading a principled life
1696178748.0,happiness,lay by the pool and take a nap. my agenda for the day
1696178782.0,neutral,"great mood todayyyyyyyyy. Super excited for the game tonight, not so excited to be one year older (tomorrow)."
1696178797.0,sadness,@Afey umm how abt a comment like that :p &quot;i dont like this&quot;
1696178807.0,enthusiasm,"Just got back from work, OT na naman. What's new?"
1696178859.0,worry,@OfficialBabyV I wish you where going to be in the Saga
1696178878.0,worry,check out the flyer i designed for the notary and retrograde: http://rachellovespeace.blogspot.com let me know what you think
1696178883.0,happiness,shout out to Sanjeev! thank you for being my first follower  on twitter.
1696178898.0,sadness,@jordanknight I have now officially resigned myself to never knowing what Tink! means....
1696178900.0,fun,high &amp; dry goin to have an ice cream now with my best friend.
1696178907.0,happiness,@atxtraveler thanks! I will try #boarding out
1696179016.0,enthusiasm,@phillybookco Nice yo!!! Live it for me buddy!
1696179036.0,happiness,"Yes, he's really back!: I couldn't wait for this day to arrive and finally it's here! Gale is back!!!  I'm pos.. http://tinyurl.com/dzzaf5"
1696179070.0,empty,"Apparently Ashland is never going to tell me if I got the scholarship.  Still my day off  2nd cup of tea, still on the couch!"
1696215700.0,fun,Tonight @ 10 on The Northland's NewsCenter we kick off a week long look at Great Summer Getaways in the Northland! Don't miss it!
1696215707.0,worry,Now I'm following you Ah Ha! Love your laff
1696215727.0,neutral,http://tinyurl.com/cyonct vote for Rob
1696215760.0,sadness,@mickster09 You don't have to rub it in.
1696215792.0,neutral,@aimecain whuahahhaha you need to cut down on them Bram Ladages/Applejacks/pancakes
1696215828.0,relief,@naeem_coza @strandloper Yep. Live and learn
1696215851.0,happiness,"Good mornin. Today will end early, woo. Gonna work on rick's surprise PROJECT DUE ON TUESDAY"
1696215859.0,love,"Loves the 2nd half of even days, orch and jazz band with daddy"
1696215875.0,happiness,wishing you all a happy monday and a wonderful start to this week ! Make it a good one
1696215884.0,love,@MusicIsLife377 that's a good attitude
1696215889.0,happiness,"It's a good day! The lake is a mirror, the kids are happy, and I get to clean the cabin today... Err two outta three ain't bad!"
1696215891.0,neutral,"Morning!! ... ^-^ escuchando el  Soundtrack de Twilight que Gaby me trajoooooo! la adoro  ...(muse, paramore, perry farrell...)"
1696215897.0,relief,@Jamie_127 glad you got a laugh out of it
1696215938.0,love,"Thank you all new, first time Japa Dog customers! Twitter spreads the word! We like new customers"
1696216001.0,worry,@JustZIPP hey rocstar
1696216005.0,worry,monday morning. what to do. ...puzzles!
1696216053.0,neutral,"ahahah with sandy, bekz, erin and derrian"
1696216079.0,happiness,"Well, I'm here, good morning/brunch-ish I took my exam, think I did good"
1696216093.0,surprise,@mckra1g  So jealous - I'd LOVE to see the Ella show...in fact I think I'll stream some right now!
1696216127.0,happiness,"@juliannebritton Ohhh, i really want to see Coraline, it seems really good"
1696216134.0,fun,@CraftedClay  most name brands have dairy even if it's called 'semi-sweet' or 'dark'.  I'll try to get some in the HelloVeggies Store!
1696216151.0,sadness,"@stii no, it makes you realise how doomed humanity in USA is"
1696216159.0,relief,@jessicacolon My son is back at school today - feeling much better. He wasn't too sick...he didn't stop eating!
1696216189.0,love,"hi everyone, hoping all of you have a good week"
1696216204.0,fun,"bye y'all wolverine soon  ooaf hugh jackman, tell ya what he can sctrahc me anytime ;)"
1696216343.0,surprise,Played the Eclectricity Festival @ The Custard Factory last night was an UNREAL atmos right till the end! Glad i played last set
1696216362.0,worry,@The_Gov hi gov!! How are you?
1696216429.0,neutral,"Signing off folk, might be back on later!"
1696216458.0,happiness,i am listening this song &quot;shattered&quot; by Tynisha keli   www.myspace.com/tynishakeli
1696216463.0,worry,@scooby867 Cheers for that! Will have a look at that later and hopefully get sorted!
1696216552.0,love,"Supernatural was mega good  Now I'm off to bed, urgh long day of school tomorrow x"
1696216555.0,fun,"Today I plan on taking my music history final, then catching up on some movies at my movie theatre."
1696216646.0,worry,"@mrjoecool well praise the lord 4 gud moods i kno i need 2 b 1, im workn out ma thighs &amp; these dark clouds is scaring me"
1696216679.0,neutral,"@mariajessica Yup, sometimes kc it's raining here in Pque but in Las Pinas it's not. So just wondering."
1696216707.0,love,Love thy self. Keep it simple. Learn Tai Chi. Those are my aims today. Beat up ankle is less swollen  I am on a no negotiation vacation!
1696216716.0,relief,each day is a new beginning
1696216735.0,happiness,@mercedez000 Ta very much!  Happy B-Day to G-son
1696216824.0,sadness,"@dragonblogger My pleasure  I really enjoy your random word poetry, and am disappointed when I miss out on participating!"
1696216843.0,happiness,Shakti's celebrating her 4th Birthday today!
1696216879.0,neutral,Working up to my vacation to Thailand. Getting more excited every day
1696216965.0,happiness,@esmeeworld Good luck tonight! have fun
1696216980.0,happiness,@Jonasbrothers i can't wait! its most definately going to be amazing.  &lt;3 michelle
1696217034.0,fun,@janeporricelli She lives!  You were so Twitter quiet after the race. Recovering or celebrating?  ps. #20 Fem. in your 1st marathon Wow!
1696217113.0,worry,A little bit of good news.
1696217218.0,surprise,"@unmarketing Certainly not Cheers than, huh?"
1696217267.0,fun,@bellaphonic yay! #iPhone goodness is so fun!
1696217274.0,happiness,"@SWrightBoucher Hi Susan, read your blog.  It's really good.  I look forward for the tweet updates"
1696217294.0,neutral,@branchuchan Obviously not too bad
1696217365.0,worry,Jaydiohead &quot;No Karma&quot; ? http://twt.fm/91610 #musicmonday This is not the android I was looking for. But it'll do.
1696217367.0,sadness,"@tuaw In case no one gave you a heads up, AT&amp;T just put out an iPhone app for account management (MyWireless) I'd love to see a review"
1696217512.0,neutral,@dayzie63 I work at the group home
1696217515.0,worry,virus hunting on computer - always wondering what it will destroy
1696217536.0,neutral,Trying to figure out how to use this twitter thing  Hahhh
1696217579.0,relief,Rain makes for a good study day  almost done!!
1696217703.0,neutral,I day til NYC!!!! and the journey soon begins!!! Music baby
1696217745.0,fun,"has just come back from horse riding, what a brilliant day"
1696217775.0,happiness,@sozah Morning Sunshine
1696217783.0,love,@luannarodham nothing sweeter than YOUR 4-year-old!
1696217784.0,relief,@crumcake That's a relief! I feel better knowing it's hereditary.  Have fun!
1696217789.0,empty,@librariansti it's like the library equivalent of &quot;it's 5 o'clock somewhere.&quot; someone else in on the ref desk somewhere
1696217808.0,worry,"If you carry your childhood with you,  you never become old..A. Sutzkever"
1696217833.0,surprise,"@Sobk13 I love to eat chicken, would I be a cannibal chicken?"
1696217846.0,happiness,@DuongSheahan so nice to meet you too! @NancyLoo is the best for bringing me along
1696217897.0,happiness,@TheMandyMoore so looking forward to your new album
1696217961.0,happiness,Feeling really good about my performance on the AP Government &amp; Politics exam this morning.  Going to lunch with Krista.
1696217999.0,fun,This weekend I started a &quot;Healthy Lifeestyle&quot; - not Diet!     Let's see how it goes - will keep ya posted on my progress.
1696218018.0,neutral,"@TheRaj Happy Star Wars 2u2, from all at @tbbtfans"
1696218048.0,relief,i've been eating cheetos all morning..
1696218148.0,love,@solangeknowles Nice!!!!!!!! I WILL be there
1696218175.0,happiness,"@Blanquis26  Morning, hope you have a super day...enjoy !"
1696218186.0,neutral,need more songs to download. suggestions? ill take anything
1696218307.0,happiness,@wendaybird silly wendy. You know I don't speak French  just a few more hours to study before this ride begins!
1696218432.0,worry,"@DaisyCurlyCat oh wow, daisy, that is TOO cute for words!!"
1696218459.0,sadness,@Etsy never noticed that before but you're right! guess that's because my heart is always dreaming of travel...
1696218489.0,worry,"@martinb9999 need to get an intel based mac 1st   but this impacts on dual core vs quad choice, latter probably better for virtualization"
1696218589.0,happiness,@MaddieWan Maddie starts working? WATCH OUT WORLD!
1696218596.0,fun,"someone said after wolverine they feel like watching x-men all over again. They're right! Now back to business, proposal, yippie!"
1696218599.0,relief,is done with classes for her freshman year.
1696218612.0,fun,@MichalkaAlyson I spell my name alyson too! Aly for short! We spell it the best
1696218621.0,relief,@jeanettejoy Shanghai is also really exciting (precisely -- skyscrapers galore). Good tweeps in China: @sdweathers (SH) @winserzhao (BJ).
1696218816.0,worry,@gfalcone601 I think sandwiches or something like this with ham and cheese
1696218837.0,sadness,What am I doing atm? http://twitpic.com/4jmeh Oh yeah. Apple Juice  I'm such a rebel!
1696218952.0,surprise,"@Llawen Don't know - pretty, though"
1696219103.0,worry,listening to my future roomie speak in chapel
1696219132.0,neutral,@Eliizaabeeth  haha i like modern studies..... its my favourite subject  haha i guessing you dont feel the same? xx
1696219136.0,neutral,"@ABeautifulMind1 Whats with you though, you sound a bit down yourself.. not your boiler again is it"
1696219153.0,happiness,"@timhahnproject Heh.  When I moved into my house Pius was having a pep rally, so there was cheering and a band."
1696219218.0,love,in ten minutes shopping   demi lovato-back around demi lovato-behind enemy lines have you all seen the titanic 2 trailer? its really good!
1696219257.0,happiness,Happy Star Wars Day. MAY THE 4TH BE WITH YOU
1696219262.0,neutral,@hellojao hi Add me.  it's shannen
1696219330.0,neutral,About to clock into work
1696219365.0,love,@gfalcone601 you happy that Frankies back from France  xx
